budget,genres,id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,genre_names
4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20065,0.936232,2007-04-30,0,103.0,Purple Violets,5.7,9,"['Comedy', 'Drama', 'Romance']"
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",251979,4.118612,2014-02-28,0,113.0,The Perfect Wave,4.4,21,"['Romance', 'Adventure', 'Drama']"
3900000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",874,9.541688,1966-12-12,28350000,120.0,A Man for All Seasons,7.5,89,"['Drama', 'History']"
3800000,"[{'id': 18, 'name': 'Drama'}]",10774,17.234745,1976-11-01,23689877,121.0,Network,7.7,381,['Drama']
4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",770,48.98255,1939-12-15,400176459,238.0,Gone with the Wind,7.7,970,"['Drama', 'Romance', 'War']"
3800000,"[{'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",29715,3.490215,1965-04-07,14873,123.0,Major Dundee,6.2,38,"['War', 'Western']"
3768785,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",25209,1.726175,1950-05-17,8000000,107.0,Annie Get Your Gun,7.3,22,"['Action', 'Comedy', 'Music', 'Romance', 'Western']"
967686,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",37495,20.544999,2010-05-07,4270000,101.0,Four Lions,7.0,423,"['Comedy', 'Crime', 'Drama']"
0,"[{'id': 18, 'name': 'Drama'}]",29262,0.389471,2005-05-13,0,115.0,The House of Sand,6.7,9,['Drama']
3500000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",34769,8.45342,2009-09-12,44462,101.0,Defendor,6.5,195,"['Drama', 'Action', 'Comedy', 'Crime']"
3700000,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",35032,0.90522,1948-06-11,2956000,102.0,The Pirate,6.6,17,"['Music', 'Romance']"
4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8618,3.771652,2006-10-02,13401952,109.0,The History Boys,6.6,66,"['Comedy', 'Drama']"
3600000,"[{'id': 18, 'name': 'Drama'}]",3116,21.119209,1969-05-25,44785053,113.0,Midnight Cowboy,7.4,299,['Drama']
3716946,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",23330,2.676535,1970-05-13,5000000,121.0,The Ballad of Cable Hogue,6.9,47,"['Action', 'Comedy', 'Western']"
3500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",18900,7.821438,1967-12-14,13007551,134.0,In Cold Blood,7.4,82,"['Crime', 'Drama']"
3500000,"[{'id': 18, 'name': 'Drama'}]",27029,3.281509,1959-06-18,12800000,149.0,The Nun's Story,7.4,46,['Drama']
3500000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",26268,2.938973,1966-02-23,12000000,121.0,Harper,6.2,35,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']"
3500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",573,10.219942,1972-05-25,12600000,116.0,Frenzy,7.1,158,"['Crime', 'Drama', 'Mystery', 'Thriller']"
10000000,"[{'id': 18, 'name': 'Drama'}]",3033,5.588652,1998-01-21,6451628,105.0,Gods and Monsters,6.8,81,['Drama']
2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",25376,25.894065,2009-08-13,33965843,129.0,The Secret in Their Eyes,7.8,626,"['Crime', 'Drama', 'Mystery', 'Romance']"
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",89540,0.015597,1999-04-01,0,105.0,The Other Conquest,5.4,4,"['Drama', 'Foreign']"
3500000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",46146,12.982319,2010-10-29,4159678,103.0,Troll Hunter,6.7,583,"['Fantasy', 'Horror']"
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",38007,0.595136,2006-01-01,0,104.0,Ira & Abby,5.8,9,"['Comedy', 'Romance']"
0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",370464,0.909067,2016-01-08,0,111.0,The Masked Saint,2.9,7,"['Crime', 'Action']"
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",224569,0.964802,1999-09-16,0,104.0,Taxman,2.0,1,"['Action', 'Crime', 'Comedy', 'Thriller']"
0,"[{'id': 18, 'name': 'Drama'}]",395766,0.042346,2016-04-29,0,200.0,The Secret,0.0,0,['Drama']
3500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",50839,26.259389,2011-09-28,19504039,107.0,Margin Call,6.7,524,"['Thriller', 'Drama']"
3300000,"[{'id': 18, 'name': 'Drama'}]",244786,192.528841,2014-10-10,13092000,105.0,Whiplash,8.3,4254,['Drama']
3300000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",598,44.356711,2002-02-05,30641770,130.0,City of God,8.1,1814,"['Drama', 'Crime']"
3400000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",75861,6.723057,2015-03-13,0,118.0,To Write Love on Her Arms,6.8,47,"['Drama', 'Music']"
3800000,"[{'id': 18, 'name': 'Drama'}]",103663,21.826888,2012-08-28,16800000,115.0,The Hunt,7.9,927,['Drama']
0,"[{'id': 18, 'name': 'Drama'}]",8841,13.437038,2008-09-24,28814580,128.0,The Class,6.8,174,['Drama']
3200000,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",805,26.180367,1968-06-12,33395426,136.0,Rosemary's Baby,7.5,863,"['Horror', 'Drama', 'Mystery']"
3200000,"[{'id': 37, 'name': 'Western'}]",11697,11.735287,1962-04-22,8000000,123.0,The Man Who Shot Liberty Valance,7.4,265,['Western']
0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",436,3.027892,2004-01-18,0,101.0,Maria Full of Grace,6.9,101,"['Drama', 'Thriller', 'Crime']"
3200000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",55347,11.933449,2010-09-11,5332926,105.0,Beginners,6.8,347,"['Drama', 'Romance', 'Comedy']"
2700000,"[{'id': 35, 'name': 'Comedy'}]",8469,17.332585,1978-07-27,141000000,109.0,Animal House,7.0,418,['Comedy']
2500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",658,47.812466,1964-09-17,124881062,110.0,Goldfinger,7.2,987,"['Adventure', 'Action', 'Thriller']"
2400000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",125490,11.753553,2012-09-19,0,110.0,Antiviral,5.7,112,"['Science Fiction', 'Horror']"
3180000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1585,42.868495,1946-12-20,9644124,130.0,It's a Wonderful Life,8.0,1076,"['Drama', 'Family', 'Fantasy']"
0,"[{'id': 35, 'name': 'Comedy'}]",23618,1.918959,2000-08-18,0,115.0,The Original Kings of Comedy,6.3,15,['Comedy']
4000000,"[{'id': 99, 'name': 'Documentary'}]",1430,11.414843,2002-10-09,35564473,120.0,Bowling for Columbine,7.3,453,['Documentary']
0,"[{'id': 18, 'name': 'Drama'}]",259943,6.017273,2014-05-16,0,111.0,Coming Home,6.9,49,['Drama']
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11257,7.961559,1985-12-13,20966644,117.0,A Room with a View,6.9,156,"['Drama', 'Romance']"
3000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",82507,41.045084,2012-03-29,77712439,110.0,Sinister,6.7,1573,"['Horror', 'Thriller', 'Mystery']"
3000000,"[{'id': 35, 'name': 'Comedy'}]",20337,0.295226,2002-08-01,19184015,113.0,Martin Lawrence Live: Runteldat,5.0,1,['Comedy']
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",261,16.553594,1958-02-17,17570324,108.0,Cat on a Hot Tin Roof,7.6,165,"['Drama', 'Romance']"
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",826,23.109959,1957-10-02,33300000,161.0,The Bridge on the River Kwai,7.7,542,"['Drama', 'History', 'War']"
2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5854,3.832858,1976-04-09,7900000,121.0,Family Plot,6.7,86,"['Comedy', 'Crime', 'Thriller']"
3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",284,22.889294,1960-06-15,25000000,125.0,The Apartment,8.1,483,"['Comedy', 'Drama', 'Romance']"
3000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5780,7.924982,1966-07-13,13000000,128.0,Torn Curtain,6.4,120,"['Mystery', 'Thriller']"
3000000,"[{'id': 18, 'name': 'Drama'}]",22013,6.734965,1960-06-19,10400000,146.0,Elmer Gantry,7.3,41,['Drama']
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",821,13.338539,1961-12-01,10000000,186.0,Judgment at Nuremberg,7.6,155,"['Drama', 'History']"
3000000,"[{'id': 37, 'name': 'Western'}]",3089,5.344815,1948-08-26,9012000,133.0,Red River,7.3,82,['Western']
3000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",132344,23.299907,2013-04-05,11176469,108.0,Before Midnight,7.4,568,"['Romance', 'Drama']"
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",7509,2.787375,2005-09-08,10422387,115.0,Water,6.8,34,"['Drama', 'Foreign', 'Romance']"
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",28005,3.937939,1996-09-11,4109095,117.0,Kama Sutra - A Tale of Love,5.7,35,"['Drama', 'History', 'Romance']"
0,"[{'id': 18, 'name': 'Drama'}]",17734,6.997495,2001-09-02,0,104.0,Thirteen Conversations About One Thing,6.4,25,['Drama']
2962051,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",549,3.636634,1996-08-09,3011195,108.0,Basquiat,6.6,94,"['Drama', 'History']"
3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10683,10.757539,1998-10-16,2807390,139.0,Happiness,7.4,194,"['Comedy', 'Drama']"
2800000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",246403,15.754614,2014-09-19,1826705,102.0,Tusk,5.1,366,"['Comedy', 'Horror']"
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}]",670,56.76349,2003-01-01,14980005,120.0,Oldboy,8.0,1945,"['Drama', 'Thriller', 'Mystery', 'Action']"
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 53, 'name': 'Thriller'}]",35691,3.644872,2010-04-09,0,110.0,Letters to God,6.5,37,"['Action', 'Drama', 'Family', 'Thriller']"
3000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",317930,1.569246,2016-03-31,0,101.0,Compadres,5.2,17,"['Action', 'Comedy']"
3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11229,4.682881,1996-08-23,0,110.0,Freeway,6.5,95,"['Comedy', 'Drama', 'Thriller']"
3000000,"[{'id': 18, 'name': 'Drama'}]",24469,12.68672,2009-05-14,2357852,123.0,Fish Tank,6.9,250,['Drama']
0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",50942,2.857848,1998-05-17,0,176.0,Creature,4.0,21,"['Horror', 'Science Fiction', 'Thriller']"
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",34099,0.18094,2004-04-25,0,120.0,Brave New Girl,3.7,3,"['Drama', 'Music', 'Family']"
3000000,"[{'id': 878, 'name': 'Science Fiction'}]",38541,11.882563,2011-03-13,22000,112.0,The Divide,5.7,197,['Science Fiction']
2900000,"[{'id': 18, 'name': 'Drama'}]",666,5.928937,1998-01-16,5596708,113.0,Central Station,7.6,126,['Drama']
2900000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",248,3.370225,1961-12-18,5000000,136.0,Pocketful of Miracles,7.3,25,"['Comedy', 'Drama']"
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",55831,0.18887,2005-08-05,0,105.0,Boynton Beach Club,6.8,3,"['Comedy', 'Drama', 'Romance']"
8000000,"[{'id': 18, 'name': 'Drama'}]",10476,6.39503,2005-07-22,23563727,116.0,Hustle & Flow,6.9,99,['Drama']
2883848,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",239,39.30982,1959-03-18,25000000,122.0,Some Like It Hot,8.0,808,"['Comedy', 'Romance']"
2777000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",630,67.417542,1939-08-15,33754967,102.0,The Wizard of Oz,7.4,1642,"['Adventure', 'Family', 'Fantasy']"
2800000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",3034,36.444894,1974-12-15,86273333,106.0,Young Frankenstein,7.7,854,"['Comedy', 'Science Fiction']"
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21461,2.436019,2006-01-01,0,144.0,Lage Raho Munna Bhai,7.6,44,"['Comedy', 'Drama', 'Romance']"
0,"[{'id': 18, 'name': 'Drama'}]",55306,0.93392,1997-06-13,0,112.0,Ulee's Gold,6.5,19,['Drama']
2700000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",17264,11.35972,1979-10-17,37799643,118.0,The Black Stallion,7.0,59,"['Adventure', 'Family']"
2686000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15875,1.897263,1963-06-12,6600000,109.0,Donovan's Reef,6.0,30,"['Adventure', 'Comedy', 'Romance']"
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5900,0.144031,1996-03-21,0,103.0,The Dress,7.0,3,"['Comedy', 'Drama']"
2627000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",43306,0.531444,1944-03-01,5363000,120.0,A Guy Named Joe,6.0,8,"['Drama', 'Romance', 'War']"
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26371,11.552247,1987-09-18,0,134.0,Maurice,7.1,61,"['Drama', 'Romance']"
2600000,"[{'id': 99, 'name': 'Documentary'}]",291,0.895946,2004-07-09,3166000,105.0,Riding Giants,7.6,23,['Documentary']
2540800,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",872,36.556954,1952-04-10,7200000,103.0,Singin' in the Rain,7.8,727,"['Comedy', 'Music', 'Romance']"
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9591,14.885388,1996-10-04,34585416,108.0,That Thing You Do!,6.8,225,"['Comedy', 'Drama']"
2500000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",24748,6.82919,1963-05-29,10000000,112.0,Hud,7.5,66,"['Action', 'Drama', 'Western']"
2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",468,10.363642,1991-10-17,0,104.0,My Own Private Idaho,7.1,212,"['Drama', 'Romance']"
2500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",401,30.583959,2004-07-28,26781723,102.0,Garden State,7.1,618,"['Comedy', 'Drama', 'Romance']"
2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",76,23.672571,1995-01-27,5535405,105.0,Before Sunrise,7.7,959,"['Drama', 'Romance']"
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",25636,5.581743,1999-09-05,0,107.0,Jesus' Son,6.7,22,"['Comedy', 'Drama', 'Romance']"
0,"[{'id': 18, 'name': 'Drama'}]",21074,0.262135,2007-11-16,0,102.0,Brick Lane,5.2,15,['Drama']
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20,7.958831,2003-03-07,9726954,106.0,My Life Without Me,7.2,77,"['Drama', 'Romance']"
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",13007,9.774126,2008-10-01,0,101.0,Religulous,7.2,197,"['Comedy', 'Documentary']"
14000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",17334,3.393648,2008-10-29,0,106.0,The Other End of the Line,6.1,50,"['Comedy', 'Romance']"
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1698,5.025938,2000-02-03,0,103.0,Anatomy,6.1,61,"['Horror', 'Thriller']"
2400000,"[{'id': 18, 'name': 'Drama'}]",49471,4.623059,1996-10-16,5731103,120.0,Get on the Bus,7.0,11,['Drama']
0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",13569,1.946715,2006-12-01,0,101.0,Thr3e,4.8,21,"['Drama', 'Horror', 'Thriller']"
2500000,"[{'id': 80, 'name': 'Crime'}]",356216,1.759506,2015-08-29,0,110.0,The Rise of the Krays,4.5,19,['Crime']
2380000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",11798,8.395624,2006-09-12,8176544,101.0,This Is England,7.4,363,"['Drama', 'Crime']"
2500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",146631,8.248149,2012-12-14,0,101.0,U.F.O.,3.1,47,"['Action', 'Adventure', 'Science Fiction']"
2361000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",43546,0.628051,1944-07-01,6892000,101.0,Bathing Beauty,7.0,4,"['Comedy', 'Music']"
2450000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",61038,0.500753,2011-05-13,0,105.0,Go for It!,4.6,5,"['Drama', 'Family']"
2300000,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",17820,1.606314,1951-07-13,11000000,107.0,Show Boat,6.9,18,"['Music', 'Romance']"
0,"[{'id': 53, 'name': 'Thriller'}]",283384,5.759493,2014-08-05,0,108.0,The Calling,5.6,88,['Thriller']
2280000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",756,32.875469,1940-11-13,83320000,124.0,Fantasia,7.2,808,"['Animation', 'Family', 'Music']"
0,"[{'id': 18, 'name': 'Drama'}]",9916,2.371477,2007-02-09,0,117.0,The Last Sin Eater,6.2,11,['Drama']
0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",309425,2.470443,2015-03-20,0,115.0,Do You Believe?,6.6,48,"['Fantasy', 'Drama']"
2160000,"[{'id': 18, 'name': 'Drama'}]",43610,0.1813,1945-06-01,9132000,119.0,The Valley of Decision,5.8,4,['Drama']
2100000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",887,8.38717,1946-12-25,23650000,172.0,The Best Years of Our Lives,7.6,143,"['Drama', 'History', 'Romance']"
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9517,6.677093,2001-06-15,480811,113.0,Bully,6.7,125,"['Crime', 'Drama']"
2100000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",364083,0.039007,2015-10-16,3330,126.0,Mi America,0.0,0,"['Drama', 'Crime']"
2000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",657,41.298723,1963-10-11,78898765,115.0,From Russia with Love,6.9,760,"['Action', 'Thriller', 'Adventure']"
2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",595,22.139842,1962-12-25,13129846,129.0,To Kill a Mockingbird,8.0,657,"['Crime', 'Drama']"
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",12207,15.046612,1994-02-03,0,102.0,The Legend of Drunken Master,7.2,242,"['Action', 'Comedy']"
2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",226,15.557144,1999-09-02,11540607,118.0,Boys Don't Cry,7.2,353,"['Crime', 'Drama']"
2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",582,34.938177,2006-03-15,70000000,137.0,The Lives of Others,7.9,958,"['Drama', 'Thriller']"
1000000,"[{'id': 18, 'name': 'Drama'}]",72213,5.961119,2011-09-30,34522221,129.0,Courageous,6.8,77,['Drama']
2000000,"[{'id': 18, 'name': 'Drama'}]",990,17.639478,1961-09-25,7600000,134.0,The Hustler,7.6,240,['Drama']
2000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",55604,1.867004,1940-08-30,9172000,119.0,Boom Town,6.5,8,"['Adventure', 'Drama', 'Romance']"
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2771,7.792851,2003-08-15,6003587,101.0,American Splendor,7.1,120,"['Comedy', 'Drama']"
2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",55,23.281616,2000-06-16,20908467,154.0,Amores perros,7.6,521,"['Drama', 'Thriller']"
2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",33667,5.381536,1947-11-11,7800000,118.0,Gentleman's Agreement,6.8,47,"['Drama', 'Romance']"
0,"[{'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",11194,14.045887,2003-09-05,13885802,106.0,Touching the Void,7.6,138,"['Documentary', 'Action', 'Adventure']"
2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",43839,0.483974,1938-05-24,4000000,106.0,Alexander's Ragtime Band,4.8,6,"['Drama', 'Music', 'Romance']"
2000000,"[{'id': 99, 'name': 'Documentary'}]",44639,16.930914,2010-10-08,7871522,109.0,Inside Job,7.7,286,['Documentary']
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4816,18.223139,1999-09-13,0,116.0,Ghost Dog: The Way of the Samurai,7.2,298,"['Crime', 'Drama']"
2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",7873,12.999023,2005-09-11,5967038,120.0,Harsh Times,6.3,197,"['Crime', 'Drama', 'Thriller', 'Action']"
2000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1378,14.846001,2006-05-20,5179037,101.0,Shortbus,6.3,140,"['Romance', 'Drama', 'Comedy']"
2000000,[],48382,0.031947,2003-09-12,1672730,120.0,"The Book of Mormon Movie, Volume 1: The Journey",5.0,2,[]
2000000,"[{'id': 99, 'name': 'Documentary'}]",12901,2.283796,2007-07-27,1431623,102.0,No End in Sight,7.2,23,['Documentary']
2000000,"[{'id': 99, 'name': 'Documentary'}]",14284,3.43159,2007-01-19,0,109.0,In the Shadow of the Moon,7.6,31,['Documentary']
0,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",57120,4.749885,2010-09-05,876302,104.0,Meek's Cutoff,6.5,77,"['Drama', 'Western']"
2000000,"[{'id': 35, 'name': 'Comedy'}]",42889,3.125382,2010-09-10,563706,120.0,The Virginity Hit,4.6,19,['Comedy']
2000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",10656,5.261065,1985-04-10,390659,104.0,Subway,6.3,86,"['Action', 'Thriller']"
13500000,"[{'id': 18, 'name': 'Drama'}]",273899,5.16023,2015-09-18,187674,129.0,Stonewall,5.2,32,['Drama']
0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",22600,1.717376,2008-02-11,0,120.0,Gangster's Paradise: Jerusalema,6.8,16,"['Drama', 'Action', 'Crime', 'Foreign']"
2,"[{'id': 99, 'name': 'Documentary'}]",459488,0.050625,2015-12-12,0,103.0,"To Be Frank, Sinatra at 100",0.0,0,['Documentary']
0,"[{'id': 53, 'name': 'Thriller'}]",119458,0.174311,2012-08-10,0,103.0,Supercapitalist,3.5,2,['Thriller']
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",188652,0.209475,2013-04-26,0,106.0,The Ghastly Love of Johnny X,6.6,8,"['Comedy', 'Fantasy', 'Music']"
